iter	RMSE
1666	43.9188213
1667	43.91719937
1668	43.91233233
1669	43.90558683
1670	43.89916915
1671	43.89795744
1672	43.89560257
1673	43.89011907
1674	43.88895885
1675	43.88487542
1676	43.86606231
1677	43.85392294
1678	43.85226207
1679	43.84476206
1680	43.84322655
1681	43.83252302
1682	43.83224774
1683	43.82972409
1684	43.82291588
1685	43.81785095
1686	43.80810072
1687	43.80432649
1688	43.80403882
1689	43.80223701
1690	43.79830277
1691	43.79809049
1692	43.7942037
1693	43.79232016
1694	43.78304811
1695	43.77850751
1696	43.77227287
1697	43.76922796
1698	43.76764647
1699	43.76669108
1700	43.75905945
1701	43.75259375
1702	43.73963194
1703	43.73790722
1704	43.73439645
1705	43.73167961
1706	43.72961285
1707	43.72630916
1708	43.72451538
1709	43.72292138
1710	43.71701464
1711	43.71357173
1712	43.70772135
1713	43.70512428
1714	43.70461478
1715	43.70377476
1716	43.70057734
1717	43.69843422
1718	43.69075122
1719	43.67925712
1720	43.67286602
1721	43.6545252
1722	43.65312281
1723	43.65285461
1724	43.65231944
1725	43.65209893
1726	43.6509602
1727	43.64395787
1728	43.63743571
1729	43.63719526
1730	43.63570825
1731	43.63526768
1732	43.62965155
1733	43.62916
1734	43.62748972
1735	43.62597591
1736	43.62236034
1737	43.62118427
1738	43.62077707
1739	43.60542041
1740	43.60363228
1741	43.59752806
1742	43.59071742
1743	43.58459782
1744	43.58404689
1745	43.58250567
1746	43.57934708
1747	43.57814232
1748	43.57709618
1749	43.57278606
1750	43.56589735
1751	43.55851443
1752	43.55323709
1753	43.54350299
1754	43.53918315
1755	43.53695065
1756	43.53486578
1757	43.53448981
1758	43.53147694
1759	43.53123869
1760	43.52246621
1761	43.51383008
1762	43.51065707
1763	43.50934886
1764	43.50785239
1765	43.5076627
1766	43.50629629
1767	43.50393976
1768	43.50080503
1769	43.49980869
1770	43.49761377
1771	43.49467732
1772	43.49362466
1773	43.48987939
1774	43.48858936
1775	43.48839749
1776	43.4865049
1777	43.47875204
1778	43.46919389
1779	43.46464454
1780	43.46170477
1781	43.46149608
1782	43.46123474
1783	43.45891775
1784	43.44135637
1785	43.43978463
1786	43.439053
1787	43.43705381
1788	43.4310142
1789	43.42612878
1790	43.42591875
1791	43.42463779
1792	43.42194189
1793	43.41699286
1794	43.41380722
1795	43.40729528
1796	43.40043894
1797	43.40001357
1798	43.39758609
1799	43.39474087
1800	43.3938818
1801	43.38070158
1802	43.37725539
1803	43.3770442
1804	43.36942124
1805	43.36859699
1806	43.36646807
1807	43.36499987
1808	43.36409632
1809	43.36388508
1810	43.36263591
1811	43.36218807
1812	43.36194935
1813	43.35882327
1814	43.35806607
1815	43.3472423
1816	43.34490284
1817	43.34380651
1818	43.34277795
1819	43.33481006
1820	43.32368786
1821	43.32337585
1822	43.32221522
1823	43.32203407
1824	43.31913669
1825	43.31670586
1826	43.3145844
1827	43.31428632
1828	43.31043064
1829	43.30970293
1830	43.30637286
1831	43.29609213
1832	43.29415949
1833	43.29255116
1834	43.28497574
1835	43.27936352
1836	43.27633341
1837	43.27114632
1838	43.2691272
1839	43.26814276
1840	43.26163876
1841	43.25973617
1842	43.25813881
1843	43.25687667
1844	43.25553178
1845	43.25545771
1846	43.25253687
1847	43.25147525
1848	43.24447929
1849	43.24364838
1850	43.23955294
1851	43.23677126
1852	43.23408726
1853	43.22811312
1854	43.22781084
1855	43.221918
1856	43.2167702
1857	43.21627942
1858	43.21519995
1859	43.21465119
1860	43.21113659
1861	43.20924025
1862	43.1975558
1863	43.19730504
1864	43.19560047
1865	43.1915504
1866	43.18440217
1867	43.18269267
1868	43.18253663
1869	43.18225336
1870	43.18022684
1871	43.17584247
1872	43.17342363
1873	43.17167035
1874	43.17156896
1875	43.17151553
1876	43.16781036
1877	43.16122476
1878	43.16103744
1879	43.15524048
1880	43.15245764
1881	43.15154477
1882	43.15131463
1883	43.14856818
1884	43.14834721
1885	43.14674249
1886	43.1448688
1887	43.14302319
1888	43.1420178
1889	43.13648955
1890	43.13570481
1891	43.12606172
1892	43.1252997
1893	43.12424264
1894	43.12350954
1895	43.11751961
1896	43.11719949
1897	43.11613032
1898	43.11197755
1899	43.10703278
1900	43.10124127
1901	43.09773508
1902	43.09323637
1903	43.08645217
1904	43.08516057
1905	43.07956486
1906	43.07860019
1907	43.07852662
1908	43.07467301
1909	43.06801801
1910	43.06734731
1911	43.06125271
1912	43.05899618
1913	43.05272024
1914	43.0487578
1915	43.04869784
1916	43.04602121
1917	43.0451933
1918	43.04498739
1919	43.03862041
1920	43.0384448
1921	43.03695616
1922	43.03685428
1923	43.03675868
1924	43.02406956
1925	43.02338734
1926	43.02332248
1927	43.01289788
1928	43.00704797
1929	43.00692318
1930	43.00534625
1931	43.00134009
1932	42.99950848
1933	42.98221032
1934	42.98081049
1935	42.98061899
1936	42.97980401
1937	42.97916354
1938	42.9758552
1939	42.9720111
1940	42.9633478
1941	42.95613475
1942	42.95214617
1943	42.94966299
1944	42.94714887
1945	42.94475684
1946	42.9442966
1947	42.9439625
1948	42.94354668
1949	42.93911806
1950	42.93788258
1951	42.93759659
1952	42.93671823
1953	42.9344216
1954	42.93159253
1955	42.92832111
1956	42.92818955
1957	42.9217354
1958	42.92131309
1959	42.92069877
1960	42.9188583
1961	42.91698614
1962	42.91114858
1963	42.90515993
1964	42.89751656
1965	42.8943138
1966	42.89224759
1967	42.89022453
1968	42.89015565
1969	42.88861305
1970	42.88636618
1971	42.88407507
1972	42.88327898
1973	42.88015477
1974	42.87868065
1975	42.87680576
1976	42.87464127
1977	42.86932132
1978	42.86926223
1979	42.86912362
1980	42.85995071
1981	42.85973922
1982	42.8595338
1983	42.85597355
1984	42.85573064
1985	42.85470285
1986	42.85455399
1987	42.85441805
1988	42.85267954
1989	42.84911915
1990	42.84440545
1991	42.83829797
1992	42.8345332
1993	42.83442523
1994	42.8338245
1995	42.83357951
1996	42.83032422
1997	42.81897654
1998	42.81389873
1999	42.8130839
2000	42.81029429
2001	42.80822914
2002	42.80721102
2003	42.80421898
2004	42.80317565
2005	42.80293533
2006	42.80193133
2007	42.80181493
2008	42.80174827
2009	42.80130023
2010	42.80099301
2011	42.80090887
2012	42.80061336
2013	42.79753769
2014	42.7939101
2015	42.78854554
2016	42.78663696
2017	42.78491437
2018	42.77586039
2019	42.77570406
2020	42.77370141
2021	42.76863827
2022	42.76855933
2023	42.76634471
2024	42.76223769
2025	42.75888726
2026	42.7588516
2027	42.75261281
2028	42.74705697
2029	42.74692194
2030	42.74671068
2031	42.74508116
2032	42.74363215
2033	42.73936008
2034	42.7393336
2035	42.73756536
2036	42.73533627
2037	42.73509502
2038	42.73372195
2039	42.73267117
2040	42.72886206
2041	42.72588736
2042	42.72302717
2043	42.71909038
2044	42.71845034
2045	42.71299006
2046	42.71177744
2047	42.70565637
2048	42.70468101
2049	42.70196278
2050	42.70193171
2051	42.70185643
2052	42.70183473
2053	42.69511722
2054	42.69502435
2055	42.67780022
2056	42.6772334
2057	42.67721292
2058	42.67416948
2059	42.66553399
2060	42.65899927
2061	42.65552812
2062	42.65535028
2063	42.65532724
2064	42.64727581
2065	42.64253702
2066	42.63935172
2067	42.63886677
2068	42.63743515
2069	42.63453475
2070	42.6237367
2071	42.62341432
2072	42.6229569
2073	42.61810104
2074	42.61115169
2075	42.61110282
2076	42.61016134
2077	42.60659533
2078	42.60274507
2079	42.6006683
2080	42.59196893
2081	42.58597637
2082	42.58076227
2083	42.57829351
2084	42.5741272
2085	42.57276437
2086	42.56908496
2087	42.56469544
2088	42.56275979
2089	42.56268319
2090	42.56121854
2091	42.55949352
2092	42.55566006
2093	42.54790192
2094	42.54710029
2095	42.54701211
2096	42.54667262
2097	42.53812155
2098	42.53811942
2099	42.53806195
2100	42.53785134
2101	42.53303741
2102	42.53289584
2103	42.53248483
2104	42.53008408
2105	42.52380583
2106	42.52353881
2107	42.51864553
2108	42.51142951
2109	42.51138914
2110	42.51131383
2111	42.49961947
2112	42.49602783
2113	42.49595651
2114	42.49506474
2115	42.48942398
2116	42.48794967
2117	42.47954792
2118	42.47900152
2119	42.47373243
2120	42.47362026
2121	42.47204746
2122	42.4689128
2123	42.46377141
2124	42.46315768
2125	42.45823206
2126	42.45569318
2127	42.45319281
2128	42.45307119
2129	42.44763313
2130	42.4309893
2131	42.43085104
2132	42.43020316
2133	42.430082
2134	42.42063731
2135	42.41280029
2136	42.406241
2137	42.39473918
2138	42.37993729
2139	42.37491135
2140	42.37249695
2141	42.3645892
2142	42.35818477
2143	42.35616155
2144	42.35603057
2145	42.35285736
2146	42.35271836
2147	42.34868356
2148	42.34534824
2149	42.34371348
2150	42.34052091
2151	42.33590762
2152	42.33118918
2153	42.32914966
2154	42.32876175
2155	42.31731136
2156	42.31341954
2157	42.30635763
2158	42.30390082
2159	42.30385707
2160	42.30290682
2161	42.30210076
2162	42.29986902
2163	42.29961164
2164	42.29689704
2165	42.29059384
2166	42.2828749
2167	42.28260634
2168	42.27709779
2169	42.27685956
2170	42.27631976
2171	42.27572685
2172	42.27517256
2173	42.27342465
2174	42.27035123
2175	42.26461695
2176	42.26450202
2177	42.25612586
2178	42.25600513
2179	42.25370568
2180	42.25258381
2181	42.24730015
2182	42.2464304
2183	42.23816816
2184	42.23088047
2185	42.22697432
2186	42.22686601
2187	42.22403726
2188	42.2156627
2189	42.21476598
2190	42.20666387
2191	42.20333793
2192	42.2009372
2193	42.20064081
2194	42.20014694
2195	42.19594718
2196	42.18949351
2197	42.18946281
2198	42.18577091
2199	42.18142556
2200	42.17961516
2201	42.17439965
2202	42.17412581
2203	42.1729392
2204	42.16738721
2205	42.16320997
2206	42.16136215
2207	42.16115824
2208	42.15591861
2209	42.15442212
2210	42.15309069
2211	42.14862721
2212	42.14046061
2213	42.14022489
2214	42.14018715
2215	42.13345259
2216	42.13180259
2217	42.12515109
2218	42.12156655
2219	42.11550528
2220	42.11517014
2221	42.11234716
2222	42.11087443
2223	42.10817369
2224	42.10801306
2225	42.10486452
2226	42.10480213
2227	42.09185321
2228	42.08972316
2229	42.08550203
2230	42.08226492
2231	42.08001926
2232	42.07237971
2233	42.06606189
2234	42.06280491
2235	42.0612487
2236	42.05721142
2237	42.0539709
2238	42.05394511
2239	42.04825213
2240	42.04219224
2241	42.04065506
2242	42.03997723
2243	42.0399569
2244	42.03821252
2245	42.03756743
2246	42.03745984
2247	42.0341584
2248	42.03210968
2249	42.02952989
2250	42.02248034
2251	42.02239523
2252	42.0151697
2253	42.01329295
2254	42.01223811
2255	42.01218676
2256	42.00824124
2257	42.00563025
2258	42.0000163
2259	41.99329683
2260	41.99050639
2261	41.98445515
2262	41.98202304
2263	41.97969662
2264	41.97837175
2265	41.97634395
2266	41.97442664
2267	41.97431111
2268	41.9718542
2269	41.97170173
2270	41.96757007
2271	41.96635573
2272	41.95733783
2273	41.95164539
2274	41.95080116
2275	41.94797934
2276	41.94061595
2277	41.93447775
2278	41.93011992
2279	41.9299955
2280	41.92867195
2281	41.92679379
2282	41.92570298
2283	41.91860773
2284	41.91480042
2285	41.91271253
2286	41.90950622
2287	41.90451436
2288	41.89366973
2289	41.89077858
2290	41.88917
2291	41.88862552
2292	41.88603628
2293	41.88466203
2294	41.88357022
2295	41.88254203
2296	41.8796243
2297	41.87853827
2298	41.8780076
2299	41.87788551
2300	41.87346439
2301	41.86951761
2302	41.86939766
2303	41.86445795
2304	41.86350292
2305	41.86100152
2306	41.85947548
2307	41.85457378
2308	41.85442168
2309	41.84350254
2310	41.84074404
2311	41.81517248
2312	41.80937586
2313	41.80928094
2314	41.80630667
2315	41.80610423
2316	41.80396566
2317	41.80338171
2318	41.79806233
2319	41.79726649
2320	41.79491121
2321	41.79151596
2322	41.79013811
2323	41.78880322
2324	41.78504446
2325	41.77523004
2326	41.77516494
2327	41.7749768
2328	41.77341417
2329	41.77103204
2330	41.76767646
2331	41.76523222
2332	41.76516586
2333	41.76506745
2334	41.76334351
2335	41.76085957
2336	41.76073304
2337	41.76016394
2338	41.76009416
2339	41.75784922
2340	41.75780288
2341	41.75340602
2342	41.74835341
2343	41.74279242
2344	41.73712136
2345	41.73682908
2346	41.73326038
2347	41.73001825
2348	41.72617542
2349	41.72063281
2350	41.72043667
2351	41.71864697
2352	41.70743968
2353	41.70092098
2354	41.69539389
2355	41.69526977
2356	41.69408766
2357	41.69287708
2358	41.69276731
2359	41.6887037
2360	41.68633515
2361	41.680468
2362	41.67482643
2363	41.67038655
2364	41.66495624
2365	41.66482805
2366	41.65725208
2367	41.65500124
2368	41.65488044
2369	41.65275226
2370	41.65265913
2371	41.65157337
2372	41.64727664
2373	41.64486395
2374	41.63837303
2375	41.63661066
2376	41.63495173
2377	41.63292902
2378	41.62939773
2379	41.62266505
2380	41.62263953
2381	41.62161856
2382	41.61769614
2383	41.61753802
2384	41.61379947
2385	41.60222587
2386	41.59820442
2387	41.58811719
2388	41.58807186
2389	41.5832954
2390	41.58318409
2391	41.58230834
2392	41.58106555
2393	41.57514832
2394	41.57270654
2395	41.55289132
2396	41.54649967
2397	41.54310412
2398	41.54303192
2399	41.54228437
2400	41.54016364
2401	41.53629858
2402	41.53624287
2403	41.53357929
2404	41.53220224
2405	41.52832152
2406	41.5234153
2407	41.52070503
2408	41.5186322
2409	41.5184407
2410	41.51524049
2411	41.51089984
2412	41.51068071
2413	41.51059499
2414	41.51050387
2415	41.51040978
2416	41.5087813
2417	41.50261176
2418	41.50121034
2419	41.50115032
2420	41.50097222
2421	41.50055654
2422	41.49481472
2423	41.49272762
2424	41.4895151
2425	41.48944952
2426	41.48368143
2427	41.47426577
2428	41.47064865
2429	41.47056579
2430	41.46892497
2431	41.4688892
2432	41.46766881
2433	41.46599662
2434	41.46595423
2435	41.46579742
2436	41.46570157
2437	41.46327558
2438	41.4631799
2439	41.46178156
2440	41.45975473
2441	41.45702474
2442	41.44938022
2443	41.44790611
2444	41.44755153
2445	41.44689914
2446	41.44450542
2447	41.43329619
2448	41.43032434
2449	41.42929671
2450	41.41979648
2451	41.41964145
2452	41.41752997
2453	41.41459004
2454	41.41444386
2455	41.41411883
2456	41.40782033
2457	41.40457138
2458	41.40406783
2459	41.40329048
2460	41.40323095
2461	41.40318143
2462	41.40091163
2463	41.39640169
2464	41.39617747
2465	41.39555108
2466	41.39404031
2467	41.39044501
2468	41.39004482
2469	41.38968252
2470	41.38938089
2471	41.38857118
2472	41.38713049
2473	41.38561021
2474	41.38552479
2475	41.38528877
2476	41.38507454
2477	41.38335187
2478	41.38231727
2479	41.38218291
2480	41.38212854
2481	41.38057485
2482	41.37865183
2483	41.37862582
2484	41.37793908
2485	41.37562707
2486	41.37527611
2487	41.37286998
2488	41.37279603
2489	41.37261653
2490	41.3707539
2491	41.36853224
2492	41.36629811
2493	41.36604272
2494	41.36602551
2495	41.36587072
2496	41.35917291
2497	41.35615002
2498	41.35473584
2499	41.35083369
2500	41.35071576
2501	41.34461687
2502	41.34184141
2503	41.33635242
2504	41.33630929
2505	41.32637985
2506	41.32454001
2507	41.32447337
2508	41.32369088
2509	41.32011483
2510	41.31994596
2511	41.31634577
2512	41.31041506
2513	41.30929516
2514	41.30918417
2515	41.30683209
2516	41.30598055
2517	41.30579833
2518	41.29650154
2519	41.29420715
2520	41.29071429
2521	41.29067406
2522	41.28557309
2523	41.28149741
2524	41.27929692
2525	41.27917017
2526	41.27840365
2527	41.27614418
2528	41.27605604
2529	41.2721122
2530	41.26850427
2531	41.26839357
2532	41.26691366
2533	41.26679834
2534	41.26188369
2535	41.25773099
2536	41.25631796
2537	41.25533113
2538	41.25511806
2539	41.25415402
2540	41.25412318
2541	41.25397913
2542	41.25228472
2543	41.25207682
2544	41.25136027
2545	41.25044583
2546	41.24882013
2547	41.2467597
2548	41.24474396
2549	41.24435873
2550	41.24263503
2551	41.24003276
2552	41.23475199
2553	41.22760741
2554	41.22657564
2555	41.22085807
2556	41.21952439
2557	41.21265289
2558	41.21134011
2559	41.20927522
2560	41.20922716
2561	41.20882732
2562	41.20664785
2563	41.20537686
2564	41.19874102
2565	41.19653019
2566	41.1916964
2567	41.18810906
2568	41.18677998
2569	41.18223676
2570	41.18209681
2571	41.17706545
2572	41.17563693
2573	41.17543487
2574	41.17172476
2575	41.17003453
2576	41.16890701
2577	41.16857109
2578	41.16843831
2579	41.1683472
2580	41.16182216
2581	41.1540372
2582	41.1509023
2583	41.14899081
2584	41.14888339
2585	41.1460763
2586	41.1443001
2587	41.14423268
2588	41.14351383
2589	41.14308298
2590	41.13383266
2591	41.13368953
2592	41.13325167
2593	41.12763696
2594	41.12378034
2595	41.11898287
2596	41.1177899
2597	41.11776518
2598	41.11745661
2599	41.11742553
2600	41.11736027
2601	41.11693566
2602	41.11531677
2603	41.11250046
2604	41.11244163
2605	41.11196523
2606	41.11123644
2607	41.10639818
2608	41.10336091
2609	41.09978816
2610	41.09951174
2611	41.09810778
2612	41.09794061
2613	41.09784648
2614	41.09777434
2615	41.097333
2616	41.09722413
2617	41.09545302
2618	41.0937542
2619	41.0905427
2620	41.08557182
2621	41.0843607
2622	41.08430205
2623	41.08322329
2624	41.08299527
2625	41.08088066
2626	41.07865504
2627	41.07858632
2628	41.07248234
2629	41.07246562
2630	41.07084295
2631	41.06884473
2632	41.06668439
2633	41.06525202
2634	41.0640791
2635	41.06333897
2636	41.0604675
2637	41.06039895
2638	41.06034564
2639	41.06023909
2640	41.05867311
2641	41.05512042
2642	41.05302412
2643	41.02918633
2644	41.02826413
2645	41.02817861
2646	41.02590123
2647	41.02412741
2648	41.02410266
2649	41.02313021
2650	41.02308612
2651	41.02304166
2652	41.02094059
2653	41.01809022
2654	41.01747378
2655	41.01745581
2656	41.01743652
2657	41.01593025
2658	41.01470319
2659	41.01343154
2660	41.00913629
2661	41.0073744
2662	41.00669908
2663	41.00667879
2664	41.0059693
2665	41.00481146
2666	41.00338653
2667	40.99771557
2668	40.9959046
2669	40.99186141
2670	40.98323476
2671	40.98246631
2672	40.98239247
2673	40.98237205
2674	40.97964878
2675	40.97748569
2676	40.97561908
2677	40.97106016
2678	40.97081802
2679	40.9707103
2680	40.96871625
2681	40.96768616
2682	40.96728848
2683	40.96566292
2684	40.96461569
2685	40.9640325
2686	40.96402752
2687	40.96213885
2688	40.95974788
2689	40.95762403
2690	40.95283629
2691	40.94542844
2692	40.9438932
2693	40.94374603
2694	40.94373004
2695	40.94174665
2696	40.94166634
2697	40.93892992
2698	40.93888514
2699	40.93230176
2700	40.93086896
2701	40.93084875
2702	40.92662663
2703	40.92478182
2704	40.92464991
2705	40.9244234
2706	40.92436398
2707	40.9213355
2708	40.91879668
2709	40.91677762
2710	40.91486562
2711	40.91350103
2712	40.91348405
2713	40.91142149
2714	40.90864085
2715	40.90263847
2716	40.90120556
2717	40.89884552
2718	40.89853749
2719	40.89753883
2720	40.89752193
2721	40.88802683
2722	40.88610084
2723	40.87937
2724	40.87767474
2725	40.87755968
2726	40.87530647
2727	40.87364706
2728	40.86726826
2729	40.86685204
2730	40.86580242
2731	40.86341156
2732	40.86293795
2733	40.86222291
2734	40.85958621
2735	40.85860494
2736	40.85153376
2737	40.84702866
2738	40.84448113
2739	40.84430275
2740	40.84259284
2741	40.84161371
2742	40.83916634
2743	40.83449998
2744	40.83446105
2745	40.83437312
2746	40.82831986
2747	40.82707366
2748	40.82504803
2749	40.82319889
2750	40.81980721
2751	40.81937837
2752	40.81920836
2753	40.81916343
2754	40.81815392
2755	40.81257883
2756	40.81219049
2757	40.81031448
2758	40.80179735
2759	40.80174168
2760	40.80064139
2761	40.79332889
2762	40.79130541
2763	40.78879744
2764	40.78869737
2765	40.78683622
2766	40.78083632
2767	40.77902374
2768	40.77279501
2769	40.77252504
2770	40.77250523
2771	40.77247764
2772	40.76932019
2773	40.76784986
2774	40.76690199
2775	40.76444798
2776	40.762847
2777	40.7627062
2778	40.75386816
2779	40.75048793
2780	40.74156098
2781	40.74059562
2782	40.74058439
2783	40.74050118
2784	40.73620386
2785	40.73617764
2786	40.7331017
2787	40.73072923
2788	40.72908859
2789	40.72538486
2790	40.72350837
2791	40.72194027
2792	40.71787719
2793	40.71472961
2794	40.71376978
2795	40.70817168
2796	40.70689508
2797	40.70682343
2798	40.70678076
2799	40.70543921
2800	40.6972182
2801	40.69706217
2802	40.69699712
2803	40.69016112
2804	40.68302076
2805	40.67833918
2806	40.67379511
2807	40.67253748
2808	40.66799366
2809	40.66548612
2810	40.66413018
2811	40.65986606
2812	40.6597806
2813	40.65939121
2814	40.65739314
2815	40.6573684
2816	40.6565328
2817	40.65214681
2818	40.6294516
2819	40.6242128
2820	40.62327372
2821	40.62231027
2822	40.61912388
2823	40.61609293
2824	40.61555584
2825	40.6139998
2826	40.60863313
2827	40.6084455
2828	40.60639992
2829	40.60580027
2830	40.60525312
2831	40.60522549
2832	40.60289027
2833	40.60173357
2834	40.5977639
2835	40.59589221
2836	40.5958723
2837	40.59041217
2838	40.58934004
2839	40.58625569
2840	40.58478939
2841	40.58472056
2842	40.58327736
2843	40.58045831
2844	40.58044253
2845	40.57814145
2846	40.57283194
2847	40.57134404
2848	40.56995147
2849	40.56904956
2850	40.56656818
2851	40.56503676
2852	40.56100651
2853	40.55985539
2854	40.5545485
2855	40.55324357
2856	40.55069359
2857	40.54907324
2858	40.54898096
2859	40.54754682
2860	40.54753575
2861	40.53764064
2862	40.53679049
2863	40.53185642
2864	40.53104305
2865	40.53089904
2866	40.53020568
2867	40.52899768
2868	40.52895772
2869	40.52858858
2870	40.52819975
2871	40.52733734
2872	40.52392785
2873	40.52088318
2874	40.51990805
2875	40.51860267
2876	40.51612077
2877	40.51041413
2878	40.50160132
2879	40.50109275
2880	40.50101125
2881	40.50098876
2882	40.50082627
2883	40.49541693
2884	40.49400301
2885	40.49399224
2886	40.4938607
2887	40.49034362
2888	40.48976465
2889	40.48736133
2890	40.48540364
2891	40.48308309
2892	40.48158667
2893	40.47834516
2894	40.47681319
2895	40.47540029
2896	40.47413021
2897	40.47410304
2898	40.47333244
2899	40.47326453
2900	40.47323106
2901	40.47319
2902	40.47284357
2903	40.46969703
2904	40.46110024
2905	40.45922506
2906	40.45920643
2907	40.45728821
2908	40.45451869
2909	40.44933909
2910	40.44263123
2911	40.43840219
2912	40.43763189
2913	40.43493633
2914	40.43195787
2915	40.43131687
2916	40.43129971
2917	40.42878436
2918	40.42419312
2919	40.41879161
2920	40.41877128
2921	40.41874859
2922	40.41656198
2923	40.4165323
2924	40.41430411
2925	40.4137199
2926	40.41324266
2927	40.41308371
2928	40.41029915
2929	40.40826256
2930	40.40730279
2931	40.40727462
2932	40.40567187
2933	40.4054183
2934	40.40540529
2935	40.40241758
2936	40.40087732
2937	40.40085617
2938	40.39953516
2939	40.39701651
2940	40.39560224
2941	40.39430772
2942	40.38967517
2943	40.38956092
2944	40.38511821
2945	40.38237838
2946	40.38236812
2947	40.37626839
2948	40.37619995
2949	40.37615453
2950	40.37419142
2951	40.37414747
2952	40.37230625
2953	40.37104512
2954	40.37102547
2955	40.36522143
2956	40.36233296
2957	40.35727652
2958	40.35245438
2959	40.35056809
2960	40.34549066
2961	40.34309951
2962	40.3413436
2963	40.3365617
2964	40.3357608
2965	40.33415435
2966	40.33106975
2967	40.32834784
2968	40.32295652
2969	40.32290318
2970	40.32082493
2971	40.31917163
2972	40.31903615
2973	40.31895702
2974	40.31893672
2975	40.31890203
2976	40.31877537
2977	40.3187569
2978	40.3168157
2979	40.31523385
2980	40.31308676
2981	40.30880965
2982	40.30879571
2983	40.30492962
2984	40.30174433
2985	40.30172427
2986	40.30166678
2987	40.29872635
2988	40.29751794
2989	40.29741032
2990	40.29728632
2991	40.2972624
2992	40.27979092
2993	40.27976751
2994	40.27975528
2995	40.27840731
2996	40.26008488
2997	40.26005667
2998	40.26003578
2999	40.25258278
3000	40.25254635
3001	40.25252657
3002	40.25094139
3003	40.25086527
3004	40.25082352
3005	40.25079908
3006	40.24676567
3007	40.24569745
3008	40.24564733
3009	40.24395114
3010	40.24393453
3011	40.24315361
3012	40.23798706
3013	40.23535035
3014	40.2315046
3015	40.23139393
3016	40.22706594
3017	40.22319154
3018	40.21685234
3019	40.21520093
3020	40.21518314
3021	40.21317328
3022	40.21305019
3023	40.21113376
3024	40.2107935
3025	40.20613713
3026	40.20469056
3027	40.20433909
3028	40.20424168
3029	40.20161063
3030	40.20157096
3031	40.20155348
3032	40.20005206
3033	40.20003778
3034	40.19857427
3035	40.19843308
3036	40.1975653
3037	40.1973175
3038	40.1972696
3039	40.19715178
3040	40.19309017
3041	40.19071453
3042	40.19069499
3043	40.19067902
3044	40.18732692
3045	40.18730906
3046	40.1862118
3047	40.18598676
3048	40.18595832
3049	40.18405019
3050	40.18263891
3051	40.17421727
3052	40.17418484
3053	40.17311396
3054	40.17238997
3055	40.17176233
3056	40.16759751
3057	40.16698919
3058	40.16608853
3059	40.16495627
3060	40.16361749
3061	40.16311282
3062	40.16091082
3063	40.16082552
3064	40.1607305
3065	40.16054793
3066	40.16053254
3067	40.15780305
3068	40.15424502
3069	40.15110052
3070	40.14930637
3071	40.14929414
3072	40.1474833
3073	40.14317831
3074	40.14316584
3075	40.13924288
3076	40.13850923
3077	40.13719085
3078	40.13664466
3079	40.13533493
3080	40.13532662
3081	40.13421089
3082	40.13414952
3083	40.13154569
3084	40.12965574
3085	40.12963234
3086	40.1281007
3087	40.1241812
3088	40.12285322
3089	40.12104405
3090	40.11575512
3091	40.11208448
3092	40.11207364
3093	40.11206382
3094	40.11202582
3095	40.11200727
3096	40.11164285
3097	40.10986203
3098	40.10980797
3099	40.10978799
3100	40.1075767
3101	40.10756023
3102	40.1075455
3103	40.107517
3104	40.10636234
3105	40.10631542
3106	40.10523314
3107	40.10521888
3108	40.10514149
3109	40.10263947
3110	40.10261994
3111	40.09805386
3112	40.09802636
3113	40.09320047
3114	40.09316156
3115	40.09174492
3116	40.09092497
3117	40.08878666
3118	40.08804776
3119	40.08794214
3120	40.08687028
3121	40.08617085
3122	40.08615435
3123	40.08613804
3124	40.08595879
3125	40.08587799
3126	40.08376675
3127	40.08281071
3128	40.0827134
3129	40.08260677
3130	40.08253382
3131	40.0823106
3132	40.08136526
3133	40.07995483
3134	40.07929348
3135	40.07925913
3136	40.07782575
3137	40.07646336
3138	40.07625137
3139	40.07434175
3140	40.07433052
3141	40.07330487
3142	40.06757842
3143	40.06428667
3144	40.06316649
3145	40.06171608
3146	40.06085063
3147	40.06065128
3148	40.06059761
3149	40.0605723
3150	40.06056024
3151	40.05919064
3152	40.05878257
3153	40.05574044
3154	40.05481441
3155	40.05300362
3156	40.05107065
3157	40.05031262
3158	40.0494535
3159	40.04689074
3160	40.04582272
3161	40.04165208
3162	40.04164768
3163	40.04133615
3164	40.03958345
3165	40.03410877
3166	40.03338083
3167	40.03088871
3168	40.02923377
3169	40.02914766
3170	40.02583787
3171	40.0240506
3172	40.02272877
3173	40.01996717
3174	40.01995121
3175	40.01981126
3176	40.01980608
3177	40.01224866
3178	40.01008876
3179	40.00742646
3180	40.00739614
3181	40.0037
3182	40.00204733
3183	40.00107862
3184	40.00098426
3185	40.0009718
3186	39.99762494
3187	39.99754299
3188	39.99729218
3189	39.99726319
3190	39.99725955
3191	39.99702974
3192	39.99695439
3193	39.99692185
3194	39.99691225
3195	39.9968972
3196	39.99590942
3197	39.98916493
3198	39.98811874
3199	39.98810676
3200	39.98115001
3201	39.98111172
3202	39.97977963
3203	39.97871324
3204	39.97642574
3205	39.97636371
3206	39.97568957
3207	39.97520875
3208	39.97516883
3209	39.97321107
3210	39.97319809
3211	39.97198891
3212	39.97198391
3213	39.9719755
3214	39.96963162
3215	39.96703387
3216	39.96484902
3217	39.96483249
3218	39.96441282
3219	39.95768124
3220	39.95720849
3221	39.95717938
